goals,successfulDribblesPercentage,blockedShots,penaltyWon,goalsFromOutsideTheBox,hitWoodwork,expectedGoals,totalShots,goalConversionPercentage,shotFromSetPiece,headedGoals,offsides,bigChancesMissed,shotsOnTarget,penaltiesTaken,freeKickGoal,leftFootGoals,penaltyConversion,successfulDribbles,shotsOffTarget,penaltyGoals,goalsFromInsideTheBox,rightFootGoals,setPieceConversion,rating,player.id,team.id
0,60.0,2,0,0,0,0.0,9,0.0,3,0,0,0,2,0,0,0,0.0,3,5,0,0,0,0.0,6.52,798692,377757
0,20.0,0,0,0,0,0.0,3,0.0,0,0,0,0,2,0,0,0,0.0,2,1,0,0,0,0.0,6.52,343119,188850
0,37.5,4,0,0,0,0.0,8,0.0,0,0,0,0,1,0,0,0,0.0,3,3,0,0,0,0.0,6.52,883162,134976
0,40.0,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0.0,2,1,0,0,0,0.0,6.51,1069637,377757
1,46.15,2,0,0,0,0.0,16,6.25,0,0,1,0,8,0,0,1,0.0,12,6,0,1,0,0.0,6.51,1018545,248196
0,11.11,0,0,0,1,0.0,4,0.0,0,0,0,1,1,0,0,0,0.0,1,3,0,0,0,0.0,6.51,938728,188850
0,100.0,0,0,0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0.0,3,2,0,0,0,0.0,6.51,932248,248196
0,75.0,2,0,0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,0,0.0,6.51,1117831,134976
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,975708,5250
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,1094577,188850
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,873946,377757
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,1457531,5249
0,50.0,1,0,0,0,,2,0.0,0,0,3,0,0,0,0,0,0.0,1,1,0,0,0,0.0,6.5,988081,134976
0,100.0,1,0,0,0,,1,0.0,0,0,1,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.5,1470460,5255
0,0.0,0,1,0,0,,1,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,6.5,1473012,377757
0,100.0,0,0,0,0,,1,0.0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0.0,6.5,1108473,188850
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,1479183,5250
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,859701,21941
0,100.0,0,0,0,0,0.0,2,0.0,0,0,0,1,1,0,0,0,0.0,1,1,0,0,0,0.0,6.5,1517847,277525
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,826814,5249
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.5,37951,5257
0,0.0,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.5,992009,5254
0,0.0,2,0,0,0,0.0,8,0.0,2,0,0,0,1,0,0,0,0.0,0,5,0,0,0,0.0,6.5,277363,134976
0,55.0,3,1,0,0,0.0,11,0.0,0,0,2,0,5,0,0,0,0.0,11,3,0,0,0,0.0,6.49,1197424,5255
0,0.0,2,0,0,0,0.0,5,0.0,0,0,1,1,0,1,0,0,0.0,0,3,0,0,0,0.0,6.49,966841,188850
0,60.0,0,0,0,0,,2,0.0,0,0,0,1,0,0,0,0,0.0,3,2,0,0,0,0.0,6.48,1495635,377757
1,40.0,2,0,0,0,0.0,6,16.67,0,1,0,0,2,0,0,0,0.0,2,2,0,1,0,0.0,6.48,1185829,21942
0,0.0,1,0,0,0,,5,0.0,0,0,5,1,1,1,0,0,0.0,0,3,0,0,0,0.0,6.48,974049,213638
0,44.44,2,0,0,0,0.0,6,0.0,0,0,0,0,0,0,0,0,0.0,4,4,0,0,0,0.0,6.48,976964,134976
0,52.38,0,0,0,0,0.0,4,0.0,0,0,2,0,2,0,0,0,0.0,11,2,0,0,0,0.0,6.47,1103512,188850
0,33.33,1,0,0,0,,1,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.47,1473005,377757
0,66.67,1,0,0,0,0.0,2,0.0,0,0,1,0,0,0,0,0,0.0,6,1,0,0,0,0.0,6.47,1142359,213638
0,63.16,3,0,0,0,0.0,5,0.0,0,0,3,0,1,0,0,0,0.0,12,1,0,0,0,0.0,6.46,1390303,377757
0,60.0,0,0,0,0,0.0,2,0.0,0,0,1,0,0,0,0,0,0.0,3,2,0,0,0,0.0,6.46,844613,5255
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.45,1201018,39723
0,100.0,2,0,0,0,0.0,5,0.0,0,0,2,1,3,0,0,0,0.0,1,0,0,0,0,0.0,6.45,976016,377757
1,66.67,3,0,0,1,0.0,10,10.0,0,0,0,2,2,0,0,0,0.0,8,5,0,1,1,0.0,6.44,793430,394127
0,12.5,1,0,0,0,0.0,4,0.0,0,0,1,0,1,0,0,0,0.0,1,2,0,0,0,0.0,6.44,1017166,248196
0,20.0,0,0,0,0,0.0,7,0.0,2,0,3,1,2,0,0,0,0.0,1,5,0,0,0,0.0,6.44,339961,21941
0,100.0,0,0,0,0,0.0,1,0.0,0,0,0,0,1,0,0,0,0.0,1,0,0,0,0,0.0,6.43,311994,5249
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.42,1495592,248196
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.41,1466376,5254
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.4,1002519,5250
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.4,1011433,188850
0,0.0,0,0,0,0,,1,0.0,0,0,2,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.4,920899,134976
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.4,1197420,5255
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.4,1459664,5251
0,33.33,1,0,0,0,0.0,2,0.0,0,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0.0,6.4,921388,134976
0,50.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.38,1020036,394127
0,25.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.36,873888,248196
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.35,52070,5255
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.35,1094962,394127
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.35,981590,277525
0,0.0,1,0,0,0,,2,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.34,1473011,377757
0,50.0,0,0,0,0,0.0,2,0.0,0,0,0,0,1,0,0,0,0.0,2,1,0,0,0,0.0,6.34,928507,188850
0,33.33,1,0,0,0,,1,0.0,0,0,1,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.33,1416329,5251
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.32,873463,394127
0,100.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0.0,6.32,1121486,213638
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.3,1482441,21942
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.3,869788,5254
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.3,1185827,21942
0,0.0,0,0,0,0,0.0,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,6.3,1172588,5251
0,100.0,0,0,0,1,,1,0.0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0.0,6.27,1479175,134976
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.27,155766,21942
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.25,1092606,213638
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.25,1466876,5251
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.2,964884,394127
0,50.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,2,0,0,0,0,0.0,6.2,1464255,5249
0,25.0,3,0,0,0,0.0,4,0.0,1,0,1,0,0,0,0,0,0.0,1,1,0,0,0,0.0,6.16,1201400,5250
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.15,1485141,377757
0,100.0,1,0,0,0,0.0,2,0.0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0.0,6.13,1473216,394127
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.1,822715,188850
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.05,1396217,5251
0,0.0,0,0,0,0,,1,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0.0,6.03,126094,21942
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,6.0,590094,213638
0,0.0,0,0,0,0,0.0,2,0.0,0,0,0,1,0,0,0,0,0.0,0,2,0,0,0,0.0,6.0,246967,21942
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,5.5,1185493,213638
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,126614,188850
0,0.0,0,0,0,0,,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,981344,394127
0,0.0,0,0,0,0,,1,0.0,0,0,0,0,0,0,0,0,0.0,0,1,0,0,0,0.0,0.0,1473021,213638
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1002442,5255
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1103934,277525
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1156400,377757
0,0.0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0.0,1518765,21942
